customer_type;age;type_of_travel;class;flight_distanced;inflight_wifi_service;ease_of_online_booking;food_and_drink;online_boarding;seat_comfort;inflight_entertainment;on-board_service;leg_room_service;baggage_handling;checking_service;inflight_service;cleanliness;average_service_rating;satisfaction
1;42;1;2;2683;1;5;2;2;5;4;4;5;4;2;4;2;3,333333333;1
1;38;1;2;3883;5;5;4;1;4;5;5;5;5;3;5;3;4,166666667;1
1;60;1;2;2586;4;4;5;4;4;4;4;4;4;3;4;4;4;1
0;20;1;0;337;1;1;4;1;4;4;3;4;1;5;4;4;3;0
1;64;0;1;347;4;4;3;2;3;3;3;4;3;3;3;5;3,333333333;0
1;37;0;0;762;5;5;5;5;5;5;5;3;4;3;4;5;4,5;1
1;22;1;2;1562;1;3;1;1;1;1;3;4;3;2;4;1;2,083333333;0
1;26;1;2;3819;1;1;4;4;4;4;1;1;4;3;4;4;2,916666667;1
1;51;1;0;451;3;2;4;3;2;3;3;3;3;1;3;3;2,75;0
0;24;1;2;1009;0;0;3;0;4;3;4;2;5;4;5;3;2,75;1
1;45;1;2;1995;2;2;3;4;5;4;4;4;4;4;4;3;3,583333333;1
1;55;1;2;1861;4;4;2;5;5;4;4;4;4;4;4;5;4,083333333;1
1;48;0;0;1671;4;4;2;4;2;2;1;1;2;3;4;2;2,583333333;0
1;28;1;2;1205;4;4;5;5;5;5;4;5;4;4;4;5;4,5;1
1;64;0;0;594;3;3;4;3;4;4;5;2;5;3;5;4;3,75;0
1;60;0;0;740;2;2;4;1;1;2;2;2;2;3;2;4;2,25;0
0;36;1;2;861;3;3;3;3;3;3;5;4;5;3;4;3;3,5;0
1;38;1;2;1760;3;5;2;4;2;3;3;4;3;2;3;1;2,916666667;1
1;63;0;0;2556;2;2;5;2;5;5;1;1;5;5;4;5;3,5;0
0;34;1;2;544;2;2;4;2;4;4;3;3;5;4;5;4;3,5;0
0;35;1;2;1481;2;2;3;2;3;3;4;3;5;5;4;3;3,25;0
1;47;0;0;836;2;1;1;3;3;5;1;3;3;3;1;3;2,416666667;0
1;27;1;2;1947;4;4;2;2;2;2;4;4;4;5;4;2;3,25;1
0;36;1;0;634;4;3;5;3;5;5;4;2;3;1;4;5;3,666666667;0
1;18;0;1;695;5;5;4;5;3;4;2;2;3;1;3;4;3,416666667;1
0;34;1;0;488;2;2;4;2;4;4;1;2;4;3;4;4;3;0
1;51;1;2;2852;3;3;1;4;4;4;4;4;4;3;4;2;3,333333333;1
0;22;1;0;397;4;4;3;4;1;3;3;3;2;4;3;3;3,083333333;0
1;41;1;2;134;2;5;3;4;3;4;4;4;3;1;4;3;3,333333333;1
1;11;0;0;621;1;1;4;1;4;4;3;5;5;5;5;4;3,5;0
1;30;1;2;3327;2;5;2;2;2;2;2;4;4;3;3;2;2,75;0
1;47;1;2;338;5;5;5;5;4;4;4;4;4;4;4;3;4,25;1
1;51;1;2;2148;5;5;3;5;2;2;2;2;2;1;2;2;2,75;1
0;26;1;0;1037;4;4;4;4;4;4;4;5;3;4;3;4;3,916666667;0
1;22;0;0;793;3;3;2;3;2;2;4;3;4;3;5;2;3;0
1;35;1;0;551;3;2;3;3;3;3;2;2;4;4;3;3;2,916666667;0
1;42;1;2;1671;3;4;3;4;4;4;4;4;4;3;4;5;3,833333333;1
1;32;0;0;1506;3;3;2;3;2;2;4;4;4;4;4;2;3,083333333;0
1;35;1;2;2383;4;4;2;5;4;4;4;4;4;3;4;4;3,833333333;1
1;32;1;2;1592;2;1;2;2;2;2;3;4;4;4;4;2;2,666666667;0
1;60;1;2;3852;4;5;5;4;3;4;4;3;4;1;4;2;3,583333333;0
1;38;1;2;2978;4;4;3;4;5;5;5;5;5;4;5;5;4,5;1
1;17;0;0;689;2;2;1;2;1;1;3;3;4;5;5;1;2,5;0
1;47;1;2;3486;3;3;5;4;5;4;4;4;4;4;4;4;4;1
1;44;1;2;2116;2;2;5;4;5;4;4;4;4;3;4;3;3,666666667;1
0;31;1;2;1846;3;3;5;3;5;5;3;5;5;5;4;5;4,25;0
1;47;1;2;237;4;4;3;4;5;5;5;5;5;3;5;5;4,416666667;1
1;56;0;0;1012;2;2;3;2;3;3;1;3;4;3;4;3;2,75;0
1;43;1;2;2329;5;4;3;4;3;5;5;5;5;2;5;5;4,25;1
0;61;1;1;370;1;0;1;1;1;1;3;2;2;3;5;1;1,75;0
1;28;0;0;997;1;1;3;1;3;3;5;5;5;5;5;3;3,333333333;0
1;31;1;0;370;1;5;1;1;1;1;2;4;4;2;4;1;2,25;0
0;20;1;0;190;4;4;4;4;4;4;4;3;2;3;2;4;3,5;1
1;49;1;2;3285;2;5;5;4;4;5;5;5;5;3;5;3;4,25;1
1;55;1;2;304;0;0;4;4;5;1;1;1;1;4;1;5;2,25;1
1;18;1;0;692;3;4;3;3;2;3;3;5;4;3;3;3;3,25;0
1;48;0;0;2300;2;2;2;3;3;4;4;5;5;3;3;3;3,25;0
1;62;1;2;2878;2;2;2;3;4;2;2;2;2;1;2;3;2,25;0
1;44;1;2;1751;3;3;5;3;5;5;5;5;5;4;5;3;4,25;1
1;51;1;2;3738;1;1;3;4;4;4;4;4;4;5;4;4;3,5;1
1;53;1;2;3005;2;2;3;4;5;5;5;4;4;3;5;3;3,75;1
0;37;1;0;965;2;2;5;2;5;5;3;5;2;1;2;5;3,25;0
1;22;1;2;2971;3;3;4;4;3;4;4;4;3;1;5;4;3,5;1
1;36;0;0;409;2;2;3;2;3;3;4;3;3;2;4;3;2,833333333;0
1;56;1;0;319;4;2;2;3;3;4;4;4;4;5;4;2;3,416666667;1
1;11;0;0;460;3;3;1;3;1;1;2;4;4;5;4;1;2,666666667;0
1;57;1;2;2348;3;3;2;5;5;5;5;5;5;4;5;4;4,25;1
1;53;1;2;2327;4;4;3;1;5;4;4;4;4;3;4;1;3,416666667;1
0;40;1;2;237;1;1;5;1;5;5;4;3;3;3;4;5;3,333333333;0
1;51;1;2;781;2;2;5;5;5;2;2;2;2;3;2;5;3,083333333;1
1;7;1;2;1966;4;3;4;3;4;4;3;3;3;3;3;4;3,416666667;0
1;39;1;2;2264;5;4;5;4;4;5;5;5;5;4;5;3;4,5;1
1;42;1;2;2873;5;5;3;4;4;4;4;5;4;4;4;3;4,083333333;1
1;11;0;0;196;2;2;2;2;2;2;5;3;4;4;5;2;2,916666667;0
1;31;0;0;441;4;4;1;4;4;1;5;5;4;1;1;1;2,916666667;0
1;38;0;0;598;2;2;4;2;4;4;3;5;4;3;4;4;3,416666667;0
0;57;1;1;191;2;2;4;2;4;4;3;5;4;2;2;4;3,166666667;0
1;61;0;0;2248;3;3;2;4;3;4;4;3;4;2;4;4;3,333333333;0
0;15;1;0;466;0;0;5;0;5;5;1;3;4;3;1;5;2,666666667;1
1;59;0;0;946;4;4;5;4;5;5;1;5;4;1;3;5;3,833333333;0
1;36;1;2;2137;3;5;2;2;3;3;3;3;3;2;3;2;2,833333333;0
1;32;1;2;719;4;4;4;4;4;4;3;4;5;4;4;4;4;1
1;43;1;2;1865;2;2;5;5;4;4;4;4;4;3;4;4;3,75;1
1;14;1;2;2572;3;1;3;3;3;3;4;4;3;2;4;3;3;0
1;43;1;2;3515;4;4;5;5;4;3;3;3;3;5;3;5;3,916666667;1
0;20;1;1;270;3;3;5;3;5;5;2;4;4;4;3;5;3,833333333;0
1;39;1;2;3978;5;5;4;5;4;3;3;4;3;5;3;5;4,083333333;1
0;36;1;2;689;3;3;2;3;2;2;4;4;4;3;5;2;3,083333333;0
1;60;1;1;650;4;5;4;5;5;4;4;4;4;1;4;5;4,083333333;1
1;28;0;0;1313;2;3;4;3;4;4;5;4;5;5;5;4;4;0
1;58;1;2;620;1;1;5;5;5;3;3;4;3;3;3;5;3,416666667;1
1;40;1;2;2586;4;4;5;5;5;5;2;4;4;5;4;5;4,333333333;1
1;48;1;0;1919;1;4;1;1;1;1;2;2;3;3;3;1;1,916666667;0
1;23;0;0;507;1;1;2;1;2;2;4;5;5;5;4;2;2,833333333;0
1;15;1;2;547;3;3;4;4;4;4;5;2;4;5;4;4;3,833333333;1
0;39;1;2;1189;3;3;4;3;4;4;4;1;3;1;3;4;3,083333333;0
1;39;1;2;442;1;4;3;4;4;1;1;1;1;3;1;1;2,083333333;0
1;46;1;0;296;3;2;4;3;4;4;3;1;4;3;4;4;3,25;0
1;34;1;2;964;3;2;1;1;1;3;3;3;3;1;3;1;2,083333333;0
1;52;0;1;679;3;3;4;3;2;4;4;5;4;5;4;4;3,75;0
1;40;1;2;1785;5;5;2;1;2;3;3;4;3;3;3;1;2,916666667;1
1;51;1;2;683;1;1;3;5;5;5;5;5;5;5;5;3;4;1
1;7;0;0;416;2;2;1;2;1;1;3;5;4;1;3;1;2,166666667;0
1;53;0;0;451;3;5;1;5;1;1;3;1;4;3;4;1;2,666666667;0
1;42;1;2;2988;1;1;1;4;4;5;5;4;5;1;5;5;3,416666667;1
1;40;0;0;223;3;0;4;0;3;4;3;2;5;3;5;4;3;0
1;28;1;2;1580;3;3;5;5;5;5;3;5;4;3;5;5;4,25;1
1;22;1;1;1197;4;4;4;4;5;4;4;4;2;1;5;4;3,75;1
1;52;1;2;1739;1;1;5;4;5;5;5;5;5;5;5;5;4,25;1
1;56;0;0;1979;2;2;5;2;5;5;4;2;4;2;4;5;3,5;0
1;42;1;2;1481;3;3;3;5;4;5;5;5;5;5;5;4;4,333333333;1
1;39;1;2;3797;3;3;2;5;4;2;2;2;2;5;2;5;3,083333333;1
1;69;0;0;164;5;5;4;5;4;4;1;1;4;1;4;4;3,5;1
1;49;1;2;3649;1;1;3;4;5;4;4;4;4;4;4;3;3,416666667;1
1;48;1;0;299;5;3;5;5;5;5;1;3;1;5;3;5;3,833333333;1
1;50;1;0;937;2;1;2;2;2;2;3;1;4;4;4;2;2,416666667;0
1;45;0;0;997;2;2;2;5;5;2;2;2;2;5;2;4;2,916666667;0
1;21;0;1;657;1;2;5;2;3;5;5;2;5;2;4;5;3,416666667;0
1;52;1;2;2218;1;1;4;4;5;5;5;5;5;5;5;5;4,166666667;1
1;46;1;2;2297;5;5;4;5;4;4;4;4;4;4;4;5;4,333333333;1
1;9;0;0;332;3;4;1;4;1;1;4;5;4;4;5;1;3,083333333;0
1;23;1;2;1726;3;5;3;3;3;3;1;5;2;1;3;3;2,916666667;0
1;46;1;2;1164;3;3;4;5;4;4;4;4;4;3;4;4;3,833333333;1
1;56;1;0;363;4;5;5;1;4;4;4;4;4;1;4;4;3,666666667;1
1;15;0;0;764;3;3;4;3;4;4;1;3;4;2;4;4;3,25;0
0;40;1;2;570;3;3;2;3;2;2;4;4;4;5;4;2;3,166666667;0
0;20;1;0;356;2;1;4;1;4;4;4;3;4;3;5;4;3,25;0
1;53;1;2;1704;1;1;3;5;4;5;5;5;5;3;5;5;3,916666667;1
1;9;0;0;1119;4;4;4;4;4;4;2;4;4;4;4;4;3,833333333;0
0;28;1;2;937;2;1;5;1;5;5;4;2;4;5;5;5;3,666666667;0
1;16;0;0;627;2;2;5;2;5;5;1;5;4;2;4;5;3,5;0
1;40;1;2;628;1;3;4;3;3;1;1;1;1;1;1;1;1,75;0
1;11;0;0;1514;4;5;4;5;1;4;4;4;3;3;5;4;3,833333333;0
1;28;1;1;261;4;2;4;4;4;4;4;4;5;4;1;4;3,666666667;1
1;54;0;0;302;3;3;3;3;3;3;3;2;4;2;4;3;3;0
1;25;0;0;2688;1;1;5;1;5;5;5;5;4;4;4;5;3,75;0
0;27;1;2;501;0;0;3;0;3;3;3;5;4;4;5;3;2,75;1
1;59;1;0;1562;1;4;4;4;3;1;1;1;1;2;1;1;2;0
0;37;1;0;302;0;1;5;1;5;5;1;3;5;3;3;5;3,083333333;1
0;37;1;2;1177;3;3;3;5;5;4;4;4;4;5;2;5;3,916666667;0
1;36;0;1;419;1;1;1;1;1;1;2;3;4;4;4;1;2;0
0;36;1;0;143;2;2;5;2;5;5;1;3;5;5;5;5;3,75;0
1;51;1;2;3678;4;4;5;4;4;4;4;4;4;5;4;4;4,166666667;1
0;23;1;0;236;1;0;0;3;3;5;3;5;3;3;1;3;2,5;0
1;36;0;0;446;3;3;2;3;1;2;5;4;5;3;5;2;3,166666667;0
1;31;0;0;522;1;4;2;4;2;2;4;4;3;3;4;2;2,916666667;0
1;49;1;0;596;5;2;4;1;3;5;5;5;5;2;5;2;3,666666667;1
0;29;1;2;980;2;2;5;2;5;5;3;2;4;5;4;5;3,666666667;0
1;26;0;0;447;2;2;3;2;3;3;3;3;4;1;3;3;2,666666667;0
1;26;0;0;1532;2;2;1;2;1;1;1;2;4;2;3;1;1,833333333;0
1;27;1;2;599;3;5;3;2;3;3;2;2;4;3;4;3;3,083333333;0
1;50;1;2;1761;3;3;4;4;4;4;4;4;4;5;4;4;3,916666667;1
1;24;1;1;305;0;0;3;0;4;3;5;1;1;3;4;3;2,25;1
1;13;0;0;231;0;0;2;0;3;2;3;5;3;4;1;2;2,083333333;1
1;33;1;2;862;4;4;5;5;5;5;4;3;4;4;5;5;4,416666667;1
1;25;1;2;757;1;1;5;5;5;5;5;5;5;5;5;5;4,333333333;1
1;55;0;0;919;2;2;3;2;3;3;2;4;1;3;5;3;2,75;0
0;27;1;0;651;4;4;5;4;5;5;2;4;3;3;3;5;3,916666667;0
1;43;1;2;2128;1;1;4;4;5;5;5;5;5;4;5;5;4,083333333;1
1;48;0;0;134;1;1;4;1;2;4;4;2;1;2;1;4;2,25;0
1;28;0;0;427;1;2;1;2;1;1;3;5;3;3;2;1;2,083333333;0
1;48;1;2;1899;0;0;5;1;2;2;2;2;2;2;2;2;1,833333333;1
1;24;0;0;678;3;3;1;3;1;1;4;4;5;5;4;1;2,916666667;0
1;43;1;0;451;1;3;5;3;3;1;1;1;1;3;1;2;2,083333333;0
1;57;1;2;1532;1;1;5;5;5;5;5;5;5;5;5;3;4,166666667;1
1;45;1;2;1773;2;2;2;3;5;5;5;4;5;3;5;5;3,833333333;1
1;39;1;0;1092;5;1;5;5;5;5;4;3;3;5;4;5;4,166666667;1
1;47;0;0;762;2;2;5;2;5;5;3;5;5;3;4;5;3,833333333;0
1;34;1;2;1684;4;4;1;2;4;3;3;3;3;5;3;4;3,25;1
1;51;1;2;236;2;2;5;4;4;5;5;5;5;5;5;3;4,166666667;1
1;51;1;2;2035;3;3;2;4;4;4;4;4;4;3;4;5;3,666666667;1
0;62;1;0;1237;3;3;3;3;3;3;1;5;3;2;5;3;3,083333333;0
1;30;1;2;2370;4;4;4;3;4;4;2;2;3;3;3;4;3,333333333;0
1;67;0;0;326;3;3;4;4;2;5;5;3;5;3;5;4;3,833333333;0
0;34;1;0;151;1;1;4;1;4;4;4;1;1;3;3;4;2,583333333;0
1;17;0;1;912;3;3;1;3;1;1;4;4;4;4;4;1;2,75;0
1;31;1;2;3018;1;2;5;4;5;5;5;2;4;3;3;5;3,666666667;1
1;44;0;0;1147;2;2;3;2;5;3;3;2;3;4;4;3;3;0
1;58;1;2;3819;5;5;2;5;5;4;4;4;4;4;4;3;4,083333333;1
1;57;1;2;842;3;1;2;2;2;5;3;5;5;2;5;2;3,083333333;1
1;66;0;0;1197;4;4;1;4;1;1;3;5;3;1;3;1;2,583333333;0
0;43;1;2;1172;4;4;3;4;3;3;5;5;3;4;4;3;3,75;1
1;41;1;2;3816;4;4;3;4;5;5;5;5;5;5;5;4;4,5;1
1;49;1;0;542;1;3;2;4;3;1;1;1;1;1;1;2;1,75;0
1;40;1;2;3702;4;4;4;5;5;4;4;4;4;5;4;4;4,25;1
1;56;0;0;447;4;4;3;5;4;3;3;4;5;4;3;3;3,75;0
1;22;1;2;3823;3;3;4;4;4;4;5;4;2;4;1;4;3,5;1
0;43;1;0;590;1;1;2;1;4;2;4;2;3;4;3;2;2,416666667;0
0;21;1;0;1142;1;1;1;1;1;1;4;4;4;2;4;1;2,083333333;0
0;9;1;0;958;4;4;3;4;1;3;5;3;3;5;5;3;3,583333333;1
1;36;0;0;954;3;3;3;3;3;3;3;3;3;1;3;3;2,833333333;0
0;25;1;0;1043;2;2;4;2;4;4;2;5;3;1;3;4;3;0
1;17;1;2;365;2;2;4;5;4;4;4;2;4;3;5;4;3,583333333;1
1;52;1;2;1258;2;2;2;5;4;4;4;4;4;4;4;4;3,583333333;1
1;24;0;0;265;1;0;4;0;4;4;4;5;4;2;3;4;2,916666667;0
1;56;1;0;632;4;5;4;4;3;4;4;4;4;2;4;5;3,916666667;1
1;65;0;1;2475;1;1;5;5;4;1;1;1;1;4;1;3;2,333333333;0
1;24;0;0;130;3;3;4;3;4;4;4;3;4;4;4;4;3,666666667;0
1;56;1;2;3956;4;4;2;5;5;4;4;4;4;4;4;5;4,083333333;1
1;49;1;0;1411;4;4;3;4;3;3;1;3;2;1;2;3;2,75;0
1;51;1;2;2730;1;1;2;4;5;5;5;5;5;4;5;5;3,916666667;1
1;8;0;1;680;3;3;1;3;2;1;5;5;4;4;4;1;3;0
1;41;0;1;1464;1;1;5;1;5;5;5;3;5;5;4;5;3,75;0
0;37;1;2;1099;4;4;1;4;1;1;3;2;3;4;3;1;2,583333333;0
1;55;1;2;3662;2;3;3;4;4;5;5;4;5;4;5;4;4;1
1;46;1;2;1635;2;2;5;3;4;2;2;2;2;4;2;3;2,75;1
1;66;0;0;361;3;3;5;4;4;2;2;3;5;5;2;3;3,416666667;0
1;33;1;2;930;2;2;2;4;5;4;4;4;4;4;4;5;3,666666667;1
0;33;1;0;201;2;2;1;2;1;1;4;5;4;2;4;1;2,416666667;0
1;26;0;2;907;5;5;5;5;5;5;4;5;5;4;5;5;4,833333333;1
1;59;1;0;425;4;5;4;3;4;4;4;4;4;2;4;3;3,75;0
1;42;1;2;1731;1;1;3;4;1;4;4;4;4;5;4;3;3,166666667;1
1;57;1;2;3258;5;5;3;5;5;4;4;4;4;4;4;4;4,25;1
1;53;0;1;468;1;3;5;5;5;1;1;3;1;3;1;5;2,833333333;0
1;47;1;2;236;1;1;5;5;4;5;5;5;5;4;5;3;4;1
1;21;1;2;328;0;0;5;5;5;5;5;5;5;3;4;5;3,916666667;1
0;18;1;0;1334;4;3;1;4;1;1;3;4;5;4;4;1;2,916666667;1
1;35;1;2;954;2;2;1;1;2;4;4;4;4;3;4;4;2,916666667;1
1;38;0;2;226;3;3;3;5;5;3;3;3;3;4;3;4;3,5;0
1;20;1;1;297;2;4;2;2;4;2;2;4;3;1;3;2;2,583333333;0
1;59;0;1;414;2;2;3;2;3;3;3;1;3;2;3;3;2,5;0
1;51;0;1;825;2;3;4;3;4;4;3;3;4;5;5;4;3,666666667;0
1;59;0;0;2370;4;4;4;1;1;3;5;4;5;1;3;1;3;1
1;47;1;0;1368;5;2;5;5;5;5;5;2;1;1;1;5;3,5;1
1;25;0;0;1107;1;1;5;1;5;5;4;5;4;4;5;5;3,75;0
1;38;1;2;845;4;4;5;4;1;5;5;5;5;4;5;2;4,083333333;1
1;39;1;2;2336;5;5;4;4;5;5;5;5;5;3;5;3;4,5;1
1;49;1;2;3975;0;0;5;4;5;2;2;2;2;4;2;3;2,583333333;1
1;41;1;2;143;3;3;2;2;4;4;4;4;5;3;4;3;3,416666667;1
1;46;1;2;936;3;2;4;5;4;4;4;4;4;4;4;3;3,75;1
1;39;1;0;550;4;2;4;4;4;4;2;5;2;4;2;4;3,416666667;1
1;68;0;0;620;3;3;2;3;2;2;4;4;5;3;4;2;3,083333333;0
1;60;0;0;77;3;3;5;4;5;4;4;3;4;5;4;5;4,083333333;0
1;21;0;2;1050;4;4;1;4;2;1;1;5;3;1;4;1;2,583333333;1
1;50;1;0;153;1;4;4;4;3;1;1;1;1;4;1;2;2,25;0
1;48;1;2;3764;1;2;3;4;4;5;5;5;5;3;5;3;3,75;1
1;52;1;2;696;2;1;1;4;4;2;2;2;2;3;2;2;2,25;0
1;37;0;0;759;3;3;4;3;4;4;2;2;3;1;3;4;3;0
0;24;1;0;283;2;2;5;2;4;5;3;3;5;5;5;5;3,833333333;0
1;9;1;0;821;2;3;2;1;4;2;2;1;4;1;4;2;2,333333333;0
1;52;1;2;1844;5;5;2;5;4;4;4;4;4;4;4;4;4,083333333;1
1;27;0;0;1399;0;0;4;0;4;4;1;2;2;4;3;4;2,333333333;1
1;68;0;0;1235;2;2;5;2;5;5;3;3;4;4;4;5;3,666666667;0
0;22;1;0;669;2;2;5;2;5;5;3;2;5;3;4;5;3,583333333;0
1;63;1;2;2581;2;2;3;5;1;5;5;5;5;2;5;1;3,416666667;1
1;18;0;0;990;2;2;1;2;1;1;4;3;4;3;4;1;2,333333333;0
0;14;1;0;697;4;4;3;4;3;3;1;2;5;3;3;3;3,166666667;1
0;19;1;2;429;0;0;3;0;3;3;5;4;5;5;4;3;2,916666667;1
0;36;1;1;1069;4;4;2;4;1;2;5;5;5;3;4;2;3,416666667;0
1;43;1;2;2728;1;4;4;2;2;2;2;2;1;4;2;2;2,333333333;0
1;39;1;2;859;3;3;1;4;3;3;3;3;3;4;3;4;3,083333333;0
1;53;1;2;369;2;2;1;1;1;5;5;5;5;1;5;1;2,833333333;1
1;48;1;0;1400;5;3;5;5;5;5;2;4;2;2;5;5;4;1
0;36;1;2;920;2;2;4;2;4;4;4;4;5;3;5;4;3,583333333;0
1;49;1;0;374;4;2;4;3;5;4;4;4;4;2;4;2;3,5;1
0;22;1;2;190;4;4;4;4;4;4;3;5;2;3;3;4;3,666666667;0
1;48;1;2;2912;2;2;4;4;5;4;4;4;4;5;4;3;3,75;1
0;41;1;2;1497;1;2;3;1;2;3;4;5;4;4;4;3;3;0
0;27;1;0;262;3;3;1;3;1;1;5;4;1;4;1;1;2,333333333;0
1;57;1;0;201;2;4;2;2;2;2;4;5;1;4;1;2;2,583333333;0
1;58;0;0;762;1;1;4;5;5;1;1;1;1;5;1;4;2,5;0
0;28;1;0;861;3;3;3;2;2;3;1;4;3;2;2;2;2,5;0
1;30;1;1;1195;0;0;5;0;5;5;1;4;4;4;1;5;2,833333333;1
1;39;1;2;3745;1;1;2;1;3;4;4;4;4;1;4;2;2,583333333;1
1;78;1;2;2258;3;3;3;5;5;4;4;4;4;3;4;2;3,666666667;1
1;68;0;0;782;2;2;2;2;3;4;3;4;5;3;4;3;3,083333333;0
1;13;0;0;646;2;2;5;2;5;5;1;3;2;3;2;5;3,083333333;0
1;77;1;2;343;1;1;4;4;5;5;5;5;5;3;5;3;3,833333333;1
1;26;0;0;838;2;2;5;2;2;5;4;4;5;5;5;5;3,833333333;0
1;8;0;0;325;1;1;3;1;3;3;3;5;3;2;4;3;2,666666667;0
1;53;1;2;813;5;1;2;4;5;2;2;2;2;5;2;3;2,916666667;1
0;29;1;0;1029;3;3;3;2;2;2;4;2;3;2;1;2;2,416666667;0
1;55;1;2;475;3;3;4;4;4;4;4;4;4;4;4;5;3,916666667;1
1;33;1;2;2858;4;4;5;5;5;5;4;5;4;3;4;5;4,416666667;1
1;53;0;0;2586;3;3;3;3;3;3;1;2;4;3;4;3;2,916666667;0
1;23;1;2;3166;2;2;4;4;4;4;3;5;3;3;5;4;3,583333333;1
1;56;1;2;2237;5;5;3;5;4;3;3;4;5;5;3;5;4,166666667;1
1;62;1;2;3261;3;3;5;3;1;4;4;4;4;4;4;4;3,583333333;1
1;29;1;2;2442;2;3;2;2;2;2;1;5;4;3;4;2;2,666666667;0
1;21;0;0;733;3;3;2;3;3;2;4;5;2;2;2;2;2,75;0
1;39;0;0;1144;3;3;4;3;4;4;2;5;5;4;3;4;3,666666667;0
1;40;1;2;1044;1;4;2;2;1;1;1;1;1;1;1;4;1,666666667;0
0;16;1;0;762;2;2;1;2;1;1;4;5;4;4;5;1;2,666666667;0
1;41;1;2;731;1;1;4;5;4;4;4;4;4;4;4;4;3,583333333;1
0;37;1;2;337;2;2;5;2;5;5;5;4;4;4;4;5;3,916666667;0
1;28;1;0;409;3;5;3;3;3;3;4;2;4;4;3;3;3,333333333;0
1;36;1;2;373;3;3;5;4;3;3;3;3;3;2;3;4;3,25;0
1;39;1;2;2685;3;3;3;5;5;4;4;4;4;5;4;3;3,916666667;1
0;23;1;0;2039;5;5;4;5;4;4;5;2;3;4;5;4;4,166666667;1
1;55;0;0;446;4;4;5;5;5;5;5;4;3;5;5;4;4,5;1
1;38;1;0;628;3;1;3;3;3;3;3;4;4;3;4;3;3,083333333;0
1;18;1;0;1192;4;5;4;4;2;4;4;4;3;2;3;4;3,583333333;0
1;18;0;0;1565;2;2;2;2;2;2;3;5;4;3;3;2;2,666666667;0
0;22;1;0;314;2;2;5;2;5;5;2;3;3;1;5;5;3,333333333;0
1;46;0;0;581;2;2;1;2;1;3;3;2;5;4;3;4;2,666666667;0
1;57;0;2;577;2;2;1;4;4;4;4;2;4;1;4;1;2,75;0
0;25;1;0;1208;3;3;4;3;5;4;2;2;4;3;3;4;3,333333333;0
1;41;1;2;2116;1;1;5;5;4;4;4;4;4;5;4;3;3,666666667;1
1;59;1;2;366;1;1;3;4;5;5;5;5;5;5;5;4;4;1
1;41;1;0;1826;1;4;1;1;1;1;2;1;3;3;2;1;1,75;0
1;53;0;0;1121;3;3;4;3;4;4;4;2;3;3;5;4;3,5;0
0;23;1;0;438;3;3;4;3;4;4;1;4;3;2;1;4;3;0
1;40;0;1;175;3;3;5;3;5;5;3;3;4;5;5;5;4,083333333;0
1;10;0;1;414;2;1;2;1;2;2;1;5;5;1;3;2;2,25;0
1;32;1;2;1671;2;4;2;2;2;2;1;1;3;3;3;2;2,25;0
1;43;1;2;2542;1;5;5;4;4;1;1;1;1;3;1;4;2,583333333;0
1;19;1;2;3888;1;1;4;4;4;4;5;3;5;4;4;4;3,583333333;1
0;27;1;0;675;3;3;2;3;2;2;2;2;4;2;4;2;2,583333333;0
1;15;0;0;189;1;1;2;1;1;2;1;1;2;2;2;2;1,5;0
1;47;1;2;1772;2;2;2;4;4;4;4;4;4;3;4;4;3,416666667;1
1;48;1;2;2473;3;1;4;4;5;5;5;5;5;5;5;5;4,333333333;1
1;25;1;2;1061;4;4;5;5;5;5;3;4;4;4;5;5;4,416666667;1
1;55;1;2;342;3;3;2;4;5;4;4;4;4;3;4;4;3,666666667;1
1;17;0;0;2075;4;3;1;3;2;1;4;3;4;4;5;1;2,916666667;0
1;20;0;0;1521;0;0;4;0;3;4;1;2;3;1;4;4;2,166666667;1
1;57;1;2;2313;2;3;1;2;2;2;2;2;2;3;2;3;2,166666667;0
1;51;1;2;639;5;1;5;4;4;5;5;5;5;5;5;5;4,5;1
1;44;1;2;293;5;5;2;4;4;4;4;4;4;5;4;5;4,166666667;1
1;36;0;0;985;1;1;2;1;4;2;5;2;4;5;4;2;2,75;0
1;49;1;2;1765;2;4;3;2;2;1;5;4;4;2;1;2;2,666666667;0
1;54;0;0;780;2;2;4;2;4;4;3;2;3;1;3;4;2,833333333;0
1;65;0;0;224;1;1;3;1;1;3;4;5;4;4;5;3;2,916666667;0
1;64;0;1;425;2;2;2;2;2;2;3;2;2;1;3;2;2,083333333;0
1;38;0;1;1363;3;3;4;3;4;4;5;2;4;3;4;4;3,583333333;0
1;51;1;2;1620;2;1;3;3;3;2;2;2;2;3;2;4;2,416666667;0
0;21;1;0;911;3;3;1;3;1;1;4;3;5;3;5;1;2,75;0
1;33;0;0;570;3;3;2;3;2;2;3;5;5;5;4;2;3,25;0
1;40;0;1;543;2;2;5;2;5;5;4;4;4;5;5;5;4;0
1;44;1;2;3059;5;5;5;4;5;5;5;5;5;4;5;4;4,75;1
1;42;0;0;1379;2;2;5;3;5;2;2;2;4;1;2;2;2,666666667;0
1;28;0;0;2173;4;4;3;4;3;3;4;3;4;4;5;3;3,666666667;1
1;77;1;2;1979;4;4;2;4;3;4;4;4;4;1;4;2;3,333333333;0
1;38;1;2;2125;2;2;3;2;1;5;5;5;5;4;5;4;3,583333333;1
